,descripcion,nombre,precio,puntuacion,ubicacion,barrio,lat,long,punto,Aparcamiento privado de pago cerca,Internet de alta velocidad gratuito (wifi),Jacuzzi,Bar/salón,Actividades para niños (acondicionado para familias / niños),Servicio de taxi,Centro de negocios con acceso a Internet,Salas de reuniones,Albornoces,Aire acondicionado,Mesa de escritorio,Servicio de limpieza,Servicio de habitaciones,Cafetera/tetera,Televisor de pantalla plana,Bañera/ducha,Aparcamiento público de pago cerca,Gimnasio / Sala de entrenamiento,Envoltura corporal,Cortinas opacas,Minibar,TV por cable o satélite,Camas extragrandes,Ducha a ras de suelo,Piscina,Transporte desde/al aeropuerto,Terraza en el ático,Vigilancia 24 horas,Balcón privado,Frigorífico,Aparcamiento privado de pago dentro del recinto,Alquiler de coches,Instalaciones para conferencias,Habitación hipoalergénica,Suite nupcial,Espacio para guardar el equipaje,Conserje,Recepción 24 horas,Lavado en seco,Caja fuerte,Secador de pelo,Aparcamiento en la calle,Cafetería,Teléfono,Artículos de aseo gratuitos de cortesía,Guardería,Sofá cama,Bañera de hidromasaje,Punto de recarga de vehículos eléctricos,Alquiler de bicicletas,Pub/DJ,Se admiten mascotas,Servicio de aparcacoches,Desayuno gratuito,Desayuno disponible,Registro de entrada 24 horas,Tronas disponibles,Carritos de bebé,Canales de televisión infantiles,Piscina en la azotea,Zona para tomar el sol,Terraza-solario,Sofá,Aparcamiento,Masaje,Equipamiento para sala VIP,Películas bajo demanda,Cocina americana,Microondas,Consola de videojuegos,Transporte gratuito desde/al aeropuerto,Animación nocturna,Garaje,Wifi,Autoservicio de lavandería,Internet gratuito,Hotel de no fumadores,Armario,Perchero para la ropa,Servicio de lavandería,Chimenea,Billares,Dardos,Registro de entrada y salida exprés,Piscina de poca profundidad,Piscina exterior,Máquina expendedora,Estancia gratuita para niños,Salón de belleza,Solario,Sala de banquetes,Bicicletas disponibles,Wifi pública,Bidé,Café instantáneo de cortesía,Desayuno bufé,Servicio despertador/reloj con alarma,Wifi de pago,Servicio de planchado,Aparcamiento público de pago dentro del recinto,Cocina compartida,Clases de yoga,Sala de juegos,Sauna,Hervidor eléctrico,Karaoke,Baños privados,Secadora,Plancha,Balneario,Caja fuerte para portátiles,Piscina infinita,Restaurante,Casino y juegos de azar,Comedor,Prensa,Visitas guiadas a pie,Horno,Bar junto a la piscina,Zona de asientos,Comedor independiente,Agua embotellada,Aparcamiento gratuito,Lavadora,Servicio de traslado en autobús,Unnamed: 135,Personal de animación,Patio,Vestuarios en gimnasio o balneario,Tratamientos faciales,Zona infantil,Internet,Purificador de aire,Aparcamiento privado gratuito cerca,Servicio de lustrado de zapatos,Servicio de desayuno en la habitación,Salón compartido/sala de televisión,Piscina con vistas,Solo para adultos,Kit de primeros auxilios,Baño adicional,Juegos de mesa/puzles,Registro privado de entrada y salida,Té de cortesía,Libros, DVD y música para niños,Cambio de divisas,Zona infantil de juegos cubierta,Puerto para iPod,Piscina climatizada,Rutas en bicicleta,Baño compartido,Bar de tapas,Paraguas,Servicios gratuitos de traslado en autobús o taxi,Senderismo,Pista de tenis,Bar en la azotea,Lavavajillas,Masaje de cuerpo entero,Campo de golf,Tiendas,Suelo de baldosas o mármol,Fotocopiadora/fax en el centro de negocios,Hammam (baño turco),Aparcamiento vigilado,Mobiliario exterior,Aparcamiento público gratuito cerca,Instalaciones para hacer barbacoas,Sala de estar independiente,Utensilios de cocina,Piscina vallada,Internet de pago,Radio,Habitaciones de no fumadores,Suites,Habitaciones insonorizadas,Vistas a la ciudad,Habitaciones para familias,Habitaciones interconectadas disponibles,Vistas a sitios de interés turístico,Habitaciones para fumadores disponibles,Vistas a la montaña,Unnamed: 193,Vistas a la piscina
17,"La ubicación privilegiada de VP El Madroño en pleno Barrio de Salamanca y el acceso prácticamente directo al aeropuerto de Barajas y al Recinto Ferial (Ifema), hacen del VP El Madroño una de las mejores elecciones para poder disfrutar de Madrid, de sus museos y monumentos más representativos, de su variada gastronomía y de sus espléndidas zonas comerciales. Nuestro establecimiento, dispone de unas amplias habitaciones que se adaptan a todo tipo de estancias, ya sean para viajes de larga duración, de negocios o familiares. VP El Madroño dispone de Parking propio vigilado 24 horas con precios especiales para clientes alojados. Nuestro establecimiento es, sin lugar a dudas, una estupenda elección tanto para sus viajes de negocio como para conocer y disfrutar la ciudad.",VP El Madroño,94,4.5,"Calle del General Díaz Porlier, 101, 28006, Madrid",Lista,40.4351616,-3.6764792,POINT (-3.6764792 40.4351616),0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18,"Vive Madrid como nunca antes lo habías hecho alojándote en el Hotel Chamartín The One, un renovado hotel junto a la estación de Chamartín, Madrid, con espacios de diseño contemporáneo y servicios especializados en el viajero de ocio y en los que acuden a la capital por negocios para celebrar eventos, congresos y reuniones. Disfruta de las ventajas de un hotel 4 estrellas al lado del Paseo de la Castellana, a escasos minutos del Aeropuerto de Madrid Adolfo Suárez Barajas y los recintos feriales de IFEMA, muy cerca del estadio Bernabéu y los principales puntos de interés de Madrid y perfectamente conectado con los centros de negocios más activos de la capital. Moderno, equipado con última tecnología y con atención personalizada, es una opción perfecta para descansar, trabajar y descubrir toda la ciudad de Madrid. Elige tu habitación en Chamartín The One y presume de hotel en Madrid, Madrid. Siempre con la mejor tarifa online asegurada reservando directamente desde aquí, en exclusiva: bienvenido a la web oficial del Hotel Chamartín The One.",Hotel Chamartín The One,91,3.5,"Calle de Agustín de Foxá, s/n, 28036, Madrid",Castilla,40.47220955,-3.683898918115726,POINT (-3.683898918115726 40.47220955),1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
19,"Si buscas un hotel para familias en Madrid, no te pierdas Hilton Madrid Airport.
Durante su estancia en Hilton International Madrid, los huéspedes pueden visitar Sculpture of Fingers (1,2 km) y cines odeon (3,9 km), que son algunas de las principales atracciones de Madrid.
Las habitaciones de los huéspedes ofrecen servicios como televisor de pantalla plana, aire acondicionado y minibar, y los huéspedes pueden permanecer conectados con wifi gratuito que ofrece el hotel.",Hilton Madrid Airport,136,4.0,"Avenida de Hispanidad, 2-4, 28042, Madrid",Aeropuerto,40.4521752,-3.5855655000000004,POINT (-3.5855655000000004 40.4521752),0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
20,"Hotel Senator Barajas es un confortable hotel de 4 estrellas situado junto al aeropuerto de Adolfo Suárez Madrid-Barajas e IFEMA, Feria de Madrid, y diseñado para acoger todo tipo de eventos, así como para dar servicio tanto a los viajeros de negocios como a los acuden a la capital a disfrutar de su magnífico ambiente.",Senator Barajas Hotel,86,3.0,"Calle Galeón, 27, 28042, Madrid",Alameda de Osuna,40.457179,-3.5841405,POINT (-3.5841405 40.457179),0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,"Situado en la céntrica Gran Vía, el H10 Villa de la Reina es un Boutique Hotel emplazado en un majestuoso edificio de principios del siglo XX, cuidadosamente restaurado. Totalmente renovado con un interiorismo muy elegante que combina toques modernos con otros más clásicos, el hotel cuenta con confortables habitaciones, el restaurante Las Infantas, el bar La Villa y tres salones de reuniones.",H10 Villa de la Reina Boutique Hotel,115,4.5,"Calle Gran Vía, 22, 28013, Madrid",Barrio no encontrado,40.47083205,-3.871344282431271,POINT (-3.871344282431271 40.47083205),0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
22,"El hotel se localiza en el famoso barrio de Tirso de Molina, a pocos metros de la Puerta del Sol, el centro de la ciudad, y de famosos mercados tradicionales como el Rastro o el Mercado de San Miguel. Además, en pocos minutos podrás visitar los grandes museos de la ciudad como el Prado o el Reina Sofía. Sin olvidarnos de la noche madrileña, única en el mundo.",Way Hostel Madrid,88,4.5,"Calle Relatores, 17, 28012, Madrid",Embajadores,40.4125535,-3.7034349,POINT (-3.7034349 40.4125535),0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,"Al sur de Madrid, en Villaverde Alto, muy cerca de Getafe, situado en un moderno edificio dotado de las últimas tecnologías, Vértice roomspace Madrid es una nueva forma de alojamiento con un estilo moderno, joven y minimalista que te permitirá rentabilizar tus vacaciones o viaje de negocios.
Tenemos la estación de cercanías de San Cristobal Industrial a 300 metros y estamos bien comunicados con la Estación de Atocha y el centro de Madrid, tanto por tren como por Metro. Nuestra excelente ubicación y la calidad de nuestros servicios e instalaciones nos convierten en un hostal de referencia tanto para turismo como para negocios.",Vértice Roomspace,57,3.5,"Calle Laguna Dalga, 4, 28021, Madrid",San Andrés,40.33228295,-3.7027707375839096,POINT (-3.7027707375839096 40.33228295),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,"Hotel Emperador Madrid se encuentra perfectamente localizado en la céntrica Gran Vía de Madrid, a pocos minutos de las principales atracciones turísticas de la capital. Ofrece 232 habitaciones, salones de reunión y una excelente azotea con terraza y piscina de verano. Otros servicios del hotel: gimnasio, tienda de souvenirs, peluquería, sauna y servicio de aparcacoches, entre otros.",Emperador Hotel Madrid,154,4.0,"Calle Gran Vía, 53, 28013, Madrid",Barrio no encontrado,40.47083205,-3.871344282431271,POINT (-3.871344282431271 40.47083205),0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
25,"Hotel Francisco I es una magnífica elección para los viajeros que visiten Madrid, ya que ofrece un ambiente con encanto, además de numerosos servicios diseñados para mejorar tu estancia.
Los puntos de referencia que hay por los alrededores, como Sobrino de Botín (0,4 km) y La Latina (0,6 km) hacen de Hotel Francisco I un magnífico sitio donde alojarse en Madrid.",Hotel Francisco I,168,4.5,"Calle del Arenal, 15, 28013, Madrid",Palacio,40.4173926,-3.7073825,POINT (-3.7073825 40.4173926),0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
26,"Convenientemente situado en el Barrio de las Letras, Artistic B&B está a un paso de los principales atractivos turísticos de Madrid, como la Plaza Mayor, la Puerta del Sol, el museo del Prado, el museo Reina Sofia, el museo Thyssen, el mercadillo del Rastro, y muchos otros!
Nuestro Bed & Breakfast está en la tercera planta de un edificio histórico del siglo 19. Ha sido renovado y acondicionado en agosto de 2011 con un estilo rústico-mediterráneo, que le otorga un carácter único, cálido y acogedor, a la vez que está adaptado para ofrecer las comodidades modernas.",Artistic B&B,92,5.0,"Calle de Lope de Vega, 11, 28014, Madrid",Cortes,40.4139762,-3.698188858809994,POINT (-3.698188858809994 40.4139762),1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27,"The Principal Madrid Hotel es mucho más que un moderno hotel boutique de lujo. Su situación en el centro de Madrid, su exclusivo acceso, la elegancia de sus 76 habitaciones, la espectacular Terraza que es posiblemente el mejor mirador de Madrid. La localización es el centro de Madrid. El hotel está en Gran Via, 2 (entrada por Marqués de Valdeiglesias, 1).",The Principal Madrid,268,5.0,"Calle Marqués de Valdeiglesias, 1, 28004, Madrid",Barrio no encontrado,40.3632898,-4.3974533,POINT (-4.3974533 40.3632898),1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
28,"A escasos metros de la mítica Plaza Santa Ana se localiza Room Mate Alba, un cálido hotel en el céntrico barrio madrileño de las letras, que te hará suspirar con su diseño cuidado hasta el último detalle y sus acogedoras habitaciones.
Si eres de los que valoran el tiempo y buscan aprovechar al máximo los días por Madrid, Room Mate Alba tiene una localización magnífica en la calle de las Huertas, una de las vías peatonales más importantes del centro de Madrid que se caracteriza por los emblemáticos fragmentos literarios plasmados a lo largo de su recorrido. A su alrededor existe una amplia oferta gastronómica y cultural: al lado del famoso Triángulo del Arte formado por el Museo del Prado, el Museo Thyssen y el Museo Reina Sofía. Y no te preocupes por tu obligada visita a la Puerta del Sol, calle Gran Vía y Plaza Mayor, están a solo 5 minutos andando.",Room Mate Alba,199,5.0,"Calle de las Huertas, 16, 28012, Madrid",Embajadores,40.41375005,-3.700323035985917,POINT (-3.700323035985917 40.41375005),0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
29,"Hotel Mayorazgo… más Madrid
El Mayorazgo es un hotel temático madrileño, que le hará sentir que está en Madrid en todo momento. Ubicado en la Gran Vía, corazón de Madrid, centro histórico, cultural, de compras y ocio. Gracias a su privilegiada localización, podrá conocer lugares emblemáticos como la Plaza de España, la Puerta del Sol, la Plaza Mayor, el Palacio Real o el Madrid de los Austrias, así como el Triangulo el Arte: el Museo del Prado, el Museo Reina Sofía y el Museo Thyssen-Bornemisza.",Hotel Mayorazgo,116,4.0,"Calle Flor Baja, 3, 28013, Madrid",Palacio,40.4220833,-3.7095924,POINT (-3.7095924 40.4220833),0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
30,"El Hotel Maydrit, inaugurado en el verano de 2008, es un moderno y funcional hotel de 4 estrellas, situado estratégicamente entre el aeropuerto de Madrid Barajas y el recinto ferial IFEMA, una de las zonas de mayor actividad empresarial del nordeste de Madrid. Bien comunicado con el centro por carretera (A2 y M40) y metro, el Hotel Maydrit se convierte en la mejor elección para su estancia en la capital.Con transfer gratuito al aeropuerto 24hrs y piscine de verano",Hotel Maydrit Airport,90,4.0,"Calle Piragua, 1, 28042, Madrid",Alameda de Osuna,40.4514673,-3.5928865,POINT (-3.5928865 40.4514673),0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
31,"Completamente renovado en 2008, está situado a pocos metros de la carismática Plaza de España, este moderno hotel ofrece vistas panorámicas al histórico Palacio Real y a la famosa Casa de Campo madrileña.
Ubicado a pocos minutos de Gran Vía, Plaza Mayor, Puerta del Sol y los principales museos e instituciones culturales, como son El Museo del Prado, El Museo Nacional Centro de Arte Reina Sofía y el Museo de Arte Thyssen - Bornemisza.",Meliá Madrid Princesa,212,4.5,"Calle Princesa, 27, 28008, Madrid",Barrio no encontrado,40.34699795,-3.83297385,POINT (-3.83297385 40.34699795),0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
32,"La búsqueda del hotel de lujo ideal en Madrid no tiene por qué ser complicada. Bienvenido a The Westin Palace Madrid, una fantástica opción para viajeros como tú.
Al contar con muchos conocidos puntos de referencia en las inmediaciones, como Plaza de Santa Ana (0,5 km) y Plaza Mayor (1,0 km), los huéspedes de Madrid Westin tienen la oportunidad de visitar con facilidad algunas de las atracciones más populares de Madrid.",The Westin Palace Madrid,306,4.5,"Plaza de las Cortes, 7, 28014, Madrid",Cortes,40.4154544,-3.6958024,POINT (-3.6958024 40.4154544),1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
33,"El Hotel Auditorium Madrid - muy cerca del Aeropuerto de Barajas y de Ifema - dispone de 869 habitaciones exteriores divididas en 4 plantas, con 10 para discapacitados y 11 comunicadas. Todas sus habitaciones combinan el estilo vanguardista de todo el edificio con una decoración clásica. Para su confort: TV, Canal Digital+, Minibar, Caja fuerte gratuita, Secador de pelo, Espejo de aumento, Climatizador, Teléfono directo.Para su negocio: 3 tomas de teléfono, Corriente eléctrica 220V, Escritorio, Conector RJ45, Conexión gratuita a Internet, ADSL y Modem.Wifi gratuito en todo el hotelPara su seguridad: Cerradura electrónica, Detectores de humo.",Madrid Marriott Auditorium Hotel & Conference Center,100,4.0,"Avenida de Aragón, 400, 28022, Madrid",Rejas,40.4482608,-3.558704681884869,POINT (-3.558704681884869 40.4482608),0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
34,"Solicitar un transporte al aeropuerto, cobran los recepcionistas una comisión. Más rentable salir a la calle, alzar la mano y parar un taxi. Te ahorras sorpresas y tienes la seguridad de un transporte público.",Pestana Plaza Mayor Madrid,181,4.5,"Calle Imperial, 8, 28012, Madrid",Palacio,40.414841800000005,-3.707285090257539,POINT (-3.707285090257539 40.414841800000005),0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
