_id,nombre,puntuacion,direccion,cp,ciudad,pais,enlace,tipo_cocina,direccion_completa,lat,long,precio
5127,África Ndiambour,"4,0 ","Calle del Mesón de Paredes, 24",28012,Madrid,España,https://www.facebook.com/Africa-Ndiambour-Restaurante-101132151335976/?ref=page_internal,[''],"Calle del Mesón de Paredes, 24, 28012, Madrid",40.41049,-3.7045504,No hay información del precio
5129,La Vie en Doux,"4,5 ",Calle del Molino de Viento 1,28004,Madrid,España,https://www.facebook.com/laviendoux/,['Café'],"Calle del Molino de Viento 1, 28004, Madrid",40.4233519,-3.7037847,€
5130,Zafyro Café Club,"4,5 ",Calle De La Libertad 10,28004,Madrid,España,http://www.zafyro.es/,['Internacional'],"Calle De La Libertad 10, 28004, Madrid",40.4208105,-3.6973457,€€ - €€€
5131,El Refugio,"5,0 ","Avenida Filipinas, 36",28003,Madrid,España,https://bar-el-refugio9.webnode.es/,['Mediterránea'],"Avenida Filipinas, 36, 28003, Madrid",40.4407812,-3.707744,No hay información del precio
5132,La Abadia,"3,5 ",Calle Virgen de Lourdes 42,28027,Madrid,España,http://la-abadia.metro.bar/?lang=es,['Española'],"Calle Virgen de Lourdes 42, 28027, Madrid",40.4354741,-3.6555497,€€ - €€€
5133,Paradero Perú,"4,5 ","C. Nuevo Baztán, 2",28007,Madrid,España,No hay link,"['Peruana', 'Sudamericana']","C. Nuevo Baztán, 2, 28007, Madrid",40.40267965,-3.6687307908670546,No hay información del precio
5134,Bar Los Chiquitos,"3,5 ",Calle Embajadores 63,28012,Madrid,España,No hay link,"['Bar', 'Española']","Calle Embajadores 63, 28012, Madrid",40.4041266,-3.7015443,€
5135,Bengala,"3,5 ",Camino Zarzuela 23,28023,Madrid,España,http://www.rumboaravaca.com/bengala/,"['India', 'Opciones vegetarianas']","Camino Zarzuela 23, 28023, Madrid",40.4645223,-3.7863662,€€ - €€€
5136,Espiedo,"3,5 ",Calle Manuel Pombo Angulo 24,28050,Madrid,España,http://www.espiedo.es/,['Española'],"Calle Manuel Pombo Angulo 24, 28050, Madrid",40.5057066,-3.6569984,€
5138,las Canteras,"4,0 ",Calle Canteras de Tilly 6,28032,Madrid,España,No hay link,['Española'],"Calle Canteras de Tilly 6, 28032, Madrid",40.4023759,-3.6037567,€
5140,LaTosKa,"4,5 ",Calle Fernan Gonzalez 25,28009,Madrid,España,http://latoska.business.site/,"['Bar', 'Mediterránea', 'Pub']","Calle Fernan Gonzalez 25, 28009, Madrid",40.4248303,-3.6741153,€€ - €€€
5141,The Towers Irish Pub,"3,5 ",Paseo de los Olmos 28,28005,Madrid,España,No hay link,"['Bar', 'Pub']","Paseo de los Olmos 28, 28005, Madrid",40.4030426,-3.7105469,€€ - €€€
5142,Los Arroces de Segis,"3,0 ",Calle Infanta Mercedes 109,28020,Madrid,España,http://restaurantemicasa.es/los-arroces-de-segis-madrid,"['Mediterránea', 'Europea', 'Española']","Calle Infanta Mercedes 109, 28020, Madrid",40.4639317,-3.6933227,€€ - €€€
5143,La Madonna Sushita,"4,5 ",Diego Ayllón 12,28043,Madrid,España,http://www.sushita.com/,"['Italiana', 'Japonesa', 'Asiática']","Diego Ayllón 12, 28043, Madrid",40.4515331,-3.6511783,No hay información del precio
5146,Pulperia Caracoleria,"3,5 ",Avenida Nuestra Senora de Fatima 55,28047,Madrid,España,No hay link,['Marisco'],"Avenida Nuestra Senora de Fatima 55, 28047, Madrid",40.38583,-3.7446381,€€ - €€€
5147,La Gata de Maldonado,"4,0 ","Calle de Maldonado, 59",28006,Madrid,España,No hay link,['Española'],"Calle de Maldonado, 59, 28006, Madrid",40.433678,-3.6776054,€€ - €€€
5148,Boga Boga Taberna Premium,"4,5 ",Calle Caleruega 85,28033,Madrid,España,No hay link,"['Mediterránea', 'Española']","Calle Caleruega 85, 28033, Madrid",40.4833104,-3.6676942,No hay información del precio
5149,Pryce Cafe,"3,5 ",Paseo Doctor Vallejo Nagera 25,28005,Madrid,España,No hay link,['Española'],"Paseo Doctor Vallejo Nagera 25, 28005, Madrid",40.4018927,-3.7083961,€€ - €€€
5150,EL 70,"3,5 ","Avda. Machupichu, 19",28043,Madrid,España,No hay link,['Española'],"Avda. Machupichu, 19, 28043, Madrid",40.4580004,-3.6256021,€€ - €€€
5151,The Fish & Chips Shop,"4,5 ","Campoamor, 2",28004,Madrid,España,http://www.thefishandchipsshop.es/,['Británica'],"Campoamor, 2, 28004, Madrid",40.4255046,-3.6961852,€€ - €€€
5152,El Establo,"4,0 ",Calle de la Fuente del Berro 35,28009,Madrid,España,https://www.facebook.com/tabernaelestablo/,"['Mediterránea', 'Española']","Calle de la Fuente del Berro 35, 28009, Madrid",40.4237544,-3.6708826,€€ - €€€
5153,La Cachiterie,"4,5 ",Calle Montera 33,28013,Madrid,España,No hay link,"['Venezolana', 'Sudamericana']","Calle Montera 33, 28013, Madrid",40.4189525,-3.7022381,No hay información del precio
5155,Oh Mandril,"3,5 ",Calle General Alvarez de Castro 21,28010,Madrid,España,http://www.ohmandril.es/,"['Pub con cerveza artesanal', 'Mediterránea', 'Española']","Calle General Alvarez de Castro 21, 28010, Madrid",40.4358498,-3.7025988,€
5156,La Panera Rosa Calle Mayor,"4,0 ","C. Mayor, 30",28013,Madrid,España,https://www.lapanerarosa.com.ar/madrid,"['Café', 'Mediterránea', 'Española']","C. Mayor, 30, 28013, Madrid",40.4162827,-3.7074421,€€ - €€€
5157,Restaurant El Alcázar,"3,5 ","Calle de Toledo, 64",28005,Madrid,España,https://www.restauranteelalcazar.com/es/,['Española'],"Calle de Toledo, 64, 28005, Madrid",40.409875,-3.709627,€€ - €€€
5158,Anarkoli,"3,5 ","Calle de Lavapiés, 46",28012,Madrid,España,No hay link,"['India', 'Opciones vegetarianas', 'Opciones veganas']","Calle de Lavapiés, 46, 28012, Madrid",40.4094834,-3.7022293,€€ - €€€
5159,Le Coq,"3,5 ",Calle del Principe de Vergara 269,28016,Madrid,España,https://www.facebook.com/holalecoq/,[],"Calle del Principe de Vergara 269, 28016, Madrid",40.4575152,-3.6771572,€€ - €€€
5160,Restaurante Cadaqués Madrid,"3,5 ",Jorge Juan 35,28001,Madrid,España,http://restaurantecadaques.com/,"['Mediterránea', 'Española']","Jorge Juan 35, 28001, Madrid",40.4238283,-3.6830463,€€€€
5164,Pizzería Sandos,"3,0 ",Plaza dos de Mayo 8,28004,Madrid,España,No hay link,"['Italiana', 'Pizza', 'Mediterránea']","Plaza dos de Mayo 8, 28004, Madrid",40.5019813,-4.2374256,€€ - €€€
5166,Tandoori Madrid,"3,5 ","Plaza de Cascorro, 3",28005,Madrid,España,https://www.thefork.com/restaurant/tandoori-madrid/354941,"['India', 'Internacional', 'Opciones vegetarianas']","Plaza de Cascorro, 3, 28005, Madrid",40.4110205,-3.7070975,€€ - €€€
5167,Magumar,"4,0 ",Calle San Bernardo 69,28015,Madrid,España,No hay link,"['Café', 'Europea', 'Española']","Calle San Bernardo 69, 28015, Madrid",40.4829687,-3.3693968,€
5169,El Azafran,"4,0 ",Calle Castillo 19,28010,Madrid,España,http://www.rafaelhoteles.com/hoteles/atocha-madrid/restaurante/,['Española'],"Calle Castillo 19, 28010, Madrid",40.1331936,-3.3406351,€€ - €€€
5170,Catalina Tapas & Bar,"3,5 ",Calle Barrilero 2,28007,Madrid,España,http://cartadigitalmsm.es/1310,['Española'],"Calle Barrilero 2, 28007, Madrid",40.3979969,-3.6739037,€€ - €€€
5171,Mango Gin Bar,"5,0 ",Calle Noviciado 2,28015,Madrid,España,No hay link,"['Internacional', 'Española', 'Fusión']","Calle Noviciado 2, 28015, Madrid",40.4256169,-3.7075202,€€ - €€€
5172,Agra Curry,"4,5 ",Avenida de la plaza de toros 15,28025,Madrid,España,No hay link,[''],"Avenida de la plaza de toros 15, 28025, Madrid",40.3857683,-3.7377203,No hay información del precio
5173,Café La Luna,"5,0 ","La Coruña, 17",28020,Madrid,España,No hay link,[''],"La Coruña, 17, 28020, Madrid",-36.6247313,-72.107432,No hay información del precio
5174,Eggofre,"4,0 ",Calle Mayor 26,28013,Madrid,España,No hay link,[''],"Calle Mayor 26, 28013, Madrid",40.4163059,-3.7072763,No hay información del precio
5176,Restaurante Luigi,"4,0 ",Avenida Del General Perón Nº 40,28020,Madrid,España,No hay link,['Italiana'],"Avenida Del General Perón Nº 40, 28020, Madrid",40.4524819,-3.6964423,€€ - €€€
5178,Panela & Sal,"4,0 ",Calle de Suecia 20,28022,Madrid,España,No hay link,['Mediterránea'],"Calle de Suecia 20, 28022, Madrid",40.4288645,-3.6049657,€€ - €€€
5179,Tao 369,"3,5 ",Calle Caleruega 39,28033,Madrid,España,No hay link,"['China', 'Japonesa', 'Comida rápida']","Calle Caleruega 39, 28033, Madrid",40.479224,-3.6711488,€
5180,Beer & Grill,"3,5 ",Calle Almansa 105,28040,Madrid,España,http://www.beerandgrill.es/,['Barbacoa'],"Calle Almansa 105, 28040, Madrid",40.4490017,-3.7155405,€€ - €€€
5183,Valle del Tietar,"3,0 ",Calle Ciudad Rodrigo 5,28012,Madrid,España,No hay link,"['Bar', 'Mediterránea', 'Europea']","Calle Ciudad Rodrigo 5, 28012, Madrid",40.4156264,-3.7084029,€€ - €€€
5184,Restaurante De Prado,"3,5 ",Calle Silva 2,28013,Madrid,España,http://www.madridrestaurante.net/de-prado/2187,"['Europea', 'Española']","Calle Silva 2, 28013, Madrid",40.4203785,-3.7080769,€€ - €€€
